score,nscore,pscore,obscore,synset,text
0,0,0,1, aluminum.n.01,stephh023 ????? Al
0,0.162162162,0,0.837837838, mill.v.04 second_gear.n.01 flop.r.01 plot.n.01,Mills second flop of the game
0,0,0,1, spur.v.03 hard.s.10,Spurs goin hard
0,0.423076923,0,0.576923077, philippine.n.01 food.n.03,Filipino food &gt;&gt;&gt;
0,0,0.8,0.2, very_well.r.02,fine him now
0,0.349137931,0.349137931,0.301724138, confirm.v.04 kitty.n.04 word_picture.n.01 drop_the_ball.v.01 tug.v.02 love.v.01 thought.n.03 little.s.08 sleep_together.v.01 stool.v.04,Confirm your pussy so you up pictures of boobs who drove the LeBrons lol I love her I thought I little what the fuck is this shit
0,0.802919708,0,0.197080292, roentgen.n.01 search.v.04 party.v.01 one.s.01 one.s.01 one.s.01 one.s.01 one.s.01,5SOS WHERE TF R YOU WE HAVE SEARCH PARTIES !!1!1!1!1!1!!
0,0.117647059,0.705882353,0.176470588, push.v.06 beautiful.s.02,This San Antonio crowd is beautiful
0,0,0.597014925,0.402985075, basketball.n.01 way.r.01 well.r.11 tied.s.05,That's Basketball at a way better level
0,0,0.545454545,0.454545455, wish.n.01 haunt.n.01 tonight.r.01,Who wants to hangout tonight?
0,0.264150943,0,0.735849057, spur.v.03 take.v.39 star.n.04 tweet.v.01 stupid.n.01,Just because the Spurs took the lead RealSkipBayless is about to tweet something stupid
0,0,0,1, electronic_warfare.n.01,Flopppppppppp. Ew
0,0,0,1, one-half.n.01 fully.r.01,high_on_glitter                                           Half full
0,0.324503311,0.347682119,0.32781457, yes.n.01 dysphemistic.a.01 foul.v.04 cunt.n.01 ass.n.02 wade.v.01,Yessss offensive foul bitch ass D wade
0,0.342105263,0.171052632,0.486842105, gust.n.01 budget.v.01 artwork.n.01 furnishing.n.03 suffer.v.11,"jenhill when you blow the budget on art, the furnishings suffer!"
0,0,0,1, heating_system.n.01 wrench.n.01 series.n.07 suppose.v.01 wade.v.01,If #Heat pull this series out #LeBronJames can say he won without #wade
0,0,0.653846154,0.346153846, wish.n.01 marry.v.02 guy.v.02 tied.s.05 know.v.04,\u201cMaddieMcGehee: maggieaulabaug1 wants to marry a guy she doesn't even know. \ud83d\ude02\ud83d\ude02\u201d #MyLifeStory
0,0.15625,0.15625,0.6875, fail.v.07 every.s.02 examen.n.02,g_vandorn tu fail every examen
0,0,0,1, spur.v.05 twist.v.10,Spurs TURNING UP
0,0,0.711229947,0.288770053, tied.s.05 well.r.01 park.n.02 average.n.01 like.n.02 strike.v.04 huffy.s.02 lucky.s.01,NDinnen they arent even good danny green averages like 8ppg and now he hits mad jumpshots they are lucky
0,0.833333333,0,0.166666667, liar.n.01,sequoia_cirillo JohnDileo1234 liar
0,0.211081794,0.461741425,0.327176781, reasonably.r.01 well.r.01 sidereal_day.n.01 must.n.01 suppose.v.01,It was a pretty good day I must say.
0,0.259615385,0.432692308,0.307692308, hate.n.01 let.v.01 fame.n.02 receive.v.02 read/write_head.n.01,hate celebs that let fame get to their head
0,0,0.210526316,0.789473684, tactile_property.n.01 wish.v.02,I feel like sht
0,0.125,0.375,0.5, sleep_together.v.01 ghana.n.01,aidanconway14 fuck ghana
0,0,0.363636364,0.636363636, very_well.r.02 flop.v.02,Ok he flopped lol
0,0.315789474,0.210526316,0.473684211, very.r.01 like.n.02 patty.n.03 mill.v.04,I really dont like Patty Mills
0,0,0,1, carioca.n.03,LINDSAYDEPORTES  diosa carioca!
0,0.38372093,0.511627907,0.104651163, station.v.01 grateful.s.02,"If I sent you that snapchat, you should be grateful"
0,0,0,1, spur.v.03 leonard.n.01,"Bballforeverfb it aint the spurs, it's kawhi leonard"
0,0,0.576923077,0.423076923, plot.n.01 toilet.n.02 season.n.03 finale.n.01 receive.v.02 finale.n.01,Game Of Thrones Season Finale. :jizz\/sad: #gameofthrones #got #finale
0,0,0.6875,0.3125, guy.v.02 killing.n.02 love.v.01,GiannaLaGreca Nic0le_Tayl0r98 you guys kill me ugh love you both \ud83d\ude2d\ud83d\ude0d
0,0,0.3125,0.6875, give.v.43 valet.n.01 very_well.r.02,Give that man a fine
0,0.178571429,0.357142857,0.464285714, love.v.01 observation.n.02 miami.n.02 suffer.v.11,I love watching Miami lose
0,0,0,1, give.v.43 musket_ball.n.01,"WTF, JUST GIVE LEBRON THE BALL"
0,0,0.909090909,0.090909091, beautiful.s.02,This is so beautiful
0,0.495575221,0.247787611,0.256637168, try_on.v.01 tell.v.03 trouble.n.01 people.n.03 twenty.s.01 uranium.n.01 tell.v.03 care.n.04 eighty.s.01 roentgen.n.01 gladiolus.n.01 uranium.n.01,"I try not to tell my problems to people , 20  % of the ppl u tell don't care and 80 % r glad u have them"
0,0,0,1, selenium.n.01 spur.v.03 spur.v.03,"se vienen los spurs campeon, spurs campeon"
0,0,0.318181818,0.681818182, flop.v.02 wade.v.01 unfold.v.03 sleeve.n.01,Flopped but wade extended the arm too
0,0,0,1, texas.n.01 spur.v.03,Hol' Up! Texas! #spurs
0,0.363636364,0.181818182,0.454545455, awkward.s.06,Awkward af
0,0,0,1, finale.n.01,#GameOfThrones finale!!
0,0.276315789,0.276315789,0.447368421, album.n.02 hail.v.02 one.s.06 month.n.02 target.n.01 calendar.v.01 receive.v.02 very.r.01 great.n.01,"The alvvaysband album comes out in one month. Mark your calendars and get it, cuz it's really great"
0,0,0.166666667,0.833333333, nox.n.01 wish.v.02,Nights like this
0,0.188509874,0.675493716,0.135996409, sleep_together.v.01 yes.n.01 heating_system.n.01 punch.v.03 first_gear.n.01 spur.v.03 punch.v.03 binding.n.05 very.r.01 very.r.01 hard.s.10 adenosine_monophosphate.n.01 heating_system.n.01 sleep_together.v.01 heating_system.n.01,"FUCK YES!! The heat punch first but then the spurs have punched back REAL, REAL HARD &amp; the heat have not been the same since! FUCK THE HEAT!"
0,0,0,1, visit.v.01,xandra_hope YOU SAW IGGY WHERE
0,0.890909091,0.045454545,0.063636364, spasm.n.01 absolute.s.05 regretful.a.01,cramps are the absolute worst
0,0,0,1, uranium.n.01,itsjessicerr u stass
0,0.166666667,0,0.833333333, patty.n.03 mill.v.04,Patty freakin mills
0,0,0,1, learn.v.04 jester.n.01 take.v.39 note.v.04,You learn from everything only a fool doesn't take note
0,0.406451613,0.270967742,0.322580645, great.n.01 shimmer.n.01 push.v.06 spur.v.03 great.n.01 weather.v.04 championship.n.02,"Great plays, crowds into it. Kawhi and the Spurs are in it. Great weather for a championship."
0,0,0.25,0.75, uphold.v.03 custom.n.02 observation.n.02 finale.n.01 systeme_international_d'unites.n.01,Upholding the tradition of watching the #GameOfThones finale with my sis LindseyKelk
0,0.3,0,0.7, mill.v.04,Mills. Jaaaaaaaaaaaaaaablador
0,0.107142857,0.535714286,0.357142857, snow.n.02 whitethorn.n.01 boring.n.02 girlfriend.n.02 very_well.r.02 sleep_together.v.01 receive.v.02,Jon Snow may be boring but girl he is FINE AS FUCK. #got
0,0,0,1, think.v.13 ask.v.07,_jpaul21 lmaoo Idk what you are thinking about but what I have asked for it lol
0,0,0.8,0.2, wish.n.01,I want sogos \ud83d\ude2b\ud83d\ude2b
0,0.097087379,0.582524272,0.32038835, sleep_together.v.01 tactile_property.n.01 well.r.01 right.r.03 mills.n.01,Now he know how it feel ! Good flop mills
0,0.347826087,0,0.652173913, turn.n.09 startle.n.01 sell.v.05 water_system.n.02,I'm bout to start selling water.
0,0,0,1, mine.v.02,Furco23 mines at 7:45
0,0,0,1, wade.v.01 wedge.v.02,Wade forcing it
0,0,0.310344828,0.689655172, well.r.01 speculate.v.04 wade.v.01,Good job Wade
0,0,0.375,0.625, wow.v.01,Wow
0,0.132352941,0.661764706,0.205882353, heating_system.n.01 retain.v.02 receive.v.02 worse.r.01 worse.r.01,The heat just keep getting worse and worse smh
0,0,0,1, wait.v.04 founder.n.02 sidereal_day.n.01 mother.v.01 sidereal_day.n.01 platinum.n.01 two.n.01,"Wait, what is Fathers Day? Mothers Day Pt. 2?"
0,0,0.37037037,0.62962963, receive.v.02 tantalum.n.01 take.v.27 well.r.01 passing.n.02 lp.n.01 tomorrow.r.01,Gotta make a good exit out of LP tomorrow
0,0.1875,0.375,0.4375, patty.n.03 mill.v.04 very_well.r.02,Patty Mills.... That should be a fine
0,0.124293785,0.497175141,0.378531073, spur.v.03 zone.n.03 leonard.n.01 give.v.43 tend.v.01 off.r.02 heating_system.n.01 adieu.n.01 heating_system.n.01,Spurs in that zone now! Leonard gave them that spark.They finna run away with the Heat. Lol good-bye Heat lmao
0,0,0,1, wade.v.01 spirit.n.02 like.n.02 war_cry.n.01,Wade look like he about to cry.
0,0,0,1, flop.r.01,Hahah what a flop!!!
0,0.324723247,0.487084871,0.188191882, unafraid.a.01 many.a.01 uranium.n.01 portray.v.04 person.n.01 malefic.s.01 take.v.27 malefic.s.01,..she's more fearless than so many of us. Just because you portray someone evil doesn't make you evil.
0,0.121212121,0.606060606,0.272727273, person.n.01 constantly.r.02 worse.r.01,Someone always has it worse than you.
0,0,0,1, stole.n.01 talent.n.02,Who stole dwade talents
0,0,0.416666667,0.583333333, prison.n.02 unwrap.v.02 well.r.01,prison break is soooooooo good
0,0,0,1, spur.v.05 goal.n.01 story.n.02,Spurs 2014. End of story.
0,0,0,1, middle.n.04 study.v.02 english.n.04 time.v.05 laptop.n.01 stop_consonant.n.01 working.s.03,in the middle of studying for english.....perfect time for my laptop to stop working \ud83d\ude05\ud83d\udd2b
0,0.170731707,0.170731707,0.658536585, urgently.r.01 receive.v.02 little.s.08 rowan.n.01 hail.v.02 sit_down.v.01 wood.n.08,Desperately tryna get little Eric Rowan to come sit in the woods with me
0,0,0,1, wade.v.01 rule.v.04,Wade just cannot find any rythm!
0,0.196078431,0.392156863,0.411764706, large.a.01 flop.r.01 hope.n.01 receive.v.02 rule.v.04 stool.v.04,Biggest flop I hope he gets find for that shit
0,0.772727273,0,0.227272727, pit.v.01 shimmer.n.01 shimmer.n.01 stroke.n.01 stroke.n.01 chilling.s.01,"Kawhi is matching LeBron play for play, shot for shot, and that's scary."
0,0,0,1, cleveland.n.01,This is Cleveland all over
0,0.235294118,0.352941176,0.411764706, spur.v.03 give.v.43 turn.v.19 cunt.n.01 ass.n.02,The Spurs gave turned into some bitch ass floppers.
0,0,0,1, right.r.03,The odee flop!!!!
0,0.181818182,0.727272727,0.090909091, crazy.s.05,Hannah_Garner13 yup hahaha he's crazy
0,0.9375,0,0.0625, ill.r.01,dejahrae35 Kayla_Kavanaugh ILL BE THERE
0,0.17721519,0.35443038,0.46835443, think.v.13 very_well.r.02 textbook.n.01 binding.n.05 warning.n.01,Carissah thinks its ok to just not text me back... with out warning
0,0,0,1, floppy.s.01 mills.n.01,Floppy mills
0,0,0,1, spur.v.03,Yine Spurs kazans\u0131n ama bu kadar g\u00fczel seri bu gece bitmesin ya
0,0.541062802,0.154589372,0.304347826, talk.n.03 stool.v.04 miami.n.02 flop.r.01 regretful.a.01 visit.v.03 ever.r.03 spur.v.03 ass.n.02,Ya talk shit when Miami flop but that was the worst call ever. Spurs ass
0,0.092105263,0.460526316,0.447368421, mills.n.01 suffer.v.02 hype.v.01 sit_down.v.01 sleep_together.v.01,Mills getting hyped sit the fuck down
0,0.35,0.35,0.3, yea.r.01 ass.n.02,abevelasquez12 yea I luh yo ass bro
0,0,0,1, officially.r.01 addict.v.01,Officially addicted to VeepHBO
0,0,0,1, mown.a.01 thing.n.12 ever.r.03 visit.v.01,you're the cutest thing that I ever did see #E2 #track1
0,0,0,1, wade.v.01 wash.v.08,Wade is washed up
0,0.458382181,0.404454865,0.137162954, understand.v.03 agree.v.02 train.v.01 unplayful.a.01 option.n.02 today.r.02,samth do you understand that I'm agreeing with you but educating you about why it's not a serious option today?
0,0,0,1, patty.n.03,$5K patty
0,0.40776699,0,0.59223301, taenia.n.01 q.n.01 louisiana.n.01 systeme_international_d'unites.n.01 joel.n.01 united_nations.n.01 idol.n.01 speculate.v.04,"MarisolDoratTCS AndresCantorGOL Tenia q buscar como lavarse las manos como pilatos,  pero si #Joel hizo un god job."
0,0,0,1, next.r.01 time.v.05,Hey \ud83d\udc4b\n me next time (\u25e1\u203f\u25e1\u273f) \ud83d\udd2a
0,0,0,1, toast.v.02 birthday.n.02 west.n.02,Drinking in jord's birthday w DHud52 JayyEllBee jordanvanoyen Afitzzy63 chrisrackcity \ud83c\udf7b\ud83c\udf89\ud83c\udf88
0,0,0.63,0.37, well.r.01 miami.n.02 forget.v.04 team.v.01 sport.n.04,"San Antonio is too good, Miami's forgetting this is a teams sport"
0,0.165289256,0.578512397,0.256198347, wade.v.01 very.r.01 show.v.12 greatness.n.01 right.s.08,Dwyane Wade really showing his greatness right now #TooOld
0,0.72,0,0.28, scale.v.08 one.s.01 ten.s.01 nine.s.01 one.s.01 need.v.03,On a scale of 1 to 10 you're a 9 and I'm the 1 you need
0,0,0.675,0.325, welcome.n.02 thank.v.01,you welcome \u263a\ufe0f \u201cLatriciaLovee: _xoLiyah thank you girl\ud83d\udc9e\u201d
0,0,0.815533981,0.184466019, freak_out.v.01 tired.a.01 right.s.08,I am so freaking tired right now
0,0.107142857,0.642857143,0.25, damn.s.01 way.r.01 spur.v.03 hail.v.02 binding.n.05 deserve.v.01 ring.v.06,"No they don't RT Jennten_: Damn the way the spurs came back, they deserve that ring bruh \ud83d\ude4c"
0,0,0.564705882,0.435294118, husband.n.01 lee.n.08 hankering.n.01 vitamin_e.n.01 elevation.n.03,YeniCristina husband lee arriba  HegaTheWayRD \ud83d\ude0d\ud83c\udfc0.  Yen pero es el que me tiene asi!
0,0,0.207142857,0.792857143, dad.n.01 ultimately.r.01 answer.v.10 phone.n.02 tell.v.03 happy.s.04 founder.n.02 sidereal_day.n.01 last.v.01 probably.r.01 thirty.s.01 second_gear.n.01 war_cry.n.01 hang.v.15,"Dad finally answered his phone for me to tell him happy Father's Day, it lasted probably 30 seconds and I was crying before I could hang up"
0,0,0,1, flop.r.01,What a flop....
0,0.456852792,0.304568528,0.23857868, rip.n.03 start.v.10 listening.n.01 mono.s.01 earphone.n.01 radio.n.03 child.n.04 help_oneself.v.01 spill.n.04 love.v.01 music.n.01 voice.n.10 shagged.s.01,"RIP Casey Kasem- started listening to him on a mono earphone radio as a child, he helped me fall in love with music. Voice of Shaggy too!"
0,0,0,1, systeme_international_d'unites.n.01,"narryxch verga si, que arrechas"
0,0,0,1, patty.n.03 tonight.r.01,Patty with a team-leading +10 tonight.
0,0,0.242857143,0.757142857, person.n.01 shrivel.v.01 size.v.03 actually.r.04 take.v.39 outside.r.01 often.r.03,Someone shrink the size of my Nikon DSLR so I can actually take it outside more often
0,0,0.533333333,0.466666667, wish.n.01 walk.v.10 home_plate.n.01 tomorrow.r.01,Who wants to walk home with me tomorrow
0,0,0,1, actually.r.04 binding.n.05 yard.n.08 weekend.n.01,BarnettParker actually in your back yard. In Modesto for the weekend. What's up?
0,0,0.5,0.5, heating_system.n.01 right.s.08 son.n.01,What the heat doing right now son
0,0.136363636,0.409090909,0.454545455, give.v.43 sleep_together.v.01 musket_ball.n.01,Just give lebron the fucking ball
0,0,0.64516129,0.35483871, tactile_property.n.01 well.r.11,princesssamuu feel better !
0,0,0,1, miami.n.02 give.v.43,Miami gave up tbh
0,0.790697674,0.046511628,0.162790698, weekend.n.01 perfective.n.01 much.r.04 need.v.03,This weekend was perfect and and much needed
0,0,0,1, california.n.01 wait.v.04,briannenaughton omg I can't wait bri!!\u263a\ufe0f\u263a\ufe0f\u263a\ufe0f
0,0.244897959,0.367346939,0.387755102, want.v.02 raw.s.12 buddy.n.01,I need new texting buddies \ud83d\udc4c\ud83d\udc94
0,0,0,1, take.v.39 wade.v.01,Take wade out pleaseeeee
0,0,0,1, possibly.r.01 actinium.n.01 blast.v.07,StephWhiteee ehhhh maybe if that AC blasting lmao
0,0.232142857,0.232142857,0.535714286, vengeance.n.01 cunt.n.01 three-toed_sloth.n.01 wade.v.01,Ahh payback is a bitch ain't it D Wade? #youafish
0,0.214285714,0,0.785714286, patty.n.03 mill.v.04 ticket.v.01,Patty mills should be fined 5k
0,0,0.520661157,0.479338843, miami.n.02 three-toed_sloth.n.01 look.v.03 well.r.01,Lol Miami ain't looking so good
0,0,0,1, sublime.v.02 great.n.01 thinker.n.01 think.v.13,\u201cayyoojessi: Sublime \ud83c\udf1e\ud83d\udc98\u201d great minds think alike\ud83d\ude0f\ud83d\ude0f\ud83d\ude0f
0,0.708333333,0,0.291666667, sound.v.02 receive.v.02 off.r.02 dirty.s.07 talk_through_one's_hat.v.01 visit.v.03 shimmer.n.01 tonight.r.01,Dwade isn't going to get away with his dirty bullshit calls and plays tonight #leonardMVP
0,0,0,1, guy.v.02 serve.v.09 doorway.n.01 tied.s.05 unfold.v.04 so_far.r.03,This guy is done and the door is not even open yet \ud83d\ude02\ud83d\ude02\ud83d\ude02 #afrojack
0,0,0.72,0.28, plant.v.05 yes.n.01,"\""i couldve planted this myself!\""\n \n\""yes but you didnt\"""
0,0,0,1, yay.n.01,ashleyrose2999 ariana_beebe YAY I'll be down
0,0,0.859060403,0.140939597, spur.v.03 flop.n.03 okay.r.01 right.s.08,So when a spur flops it's okay right?
0,0,0,1, ring.v.06 spur.v.03,This ring has to be for Spurs...#NBAFinals
0,0,0,1, series.n.07 think.v.13 heating_system.n.01 flop.v.02 spur.v.03 blind.n.03 like.n.02 damn.s.01,"Series could be over but if you think the heat flopped more than the spurs, you are blind. Like damn lol"
0,0.361111111,0,0.638888889, sodium.n.01 fail.v.07 team.v.01,budkeamanda bammimohit JEbs12007 Hollycarrrr goaliechic999 we all gonna fail as a team
0,0.259259259,0.388888889,0.351851852, party_boss.n.01 ass.n.02 cunt.n.01,I'm A Boss Ass Bitch !
0,0,0.258064516,0.741935484, happy.s.04 birthday.n.02 district_attorney.n.01,Happy birthday. You're a da AlexaYott
0,0,0.611111111,0.388888889, thing.n.12 wholly.r.01 heating_system.n.01 team.v.01,\u201cmalak_iwais: Flop\u201d the thing the whole heat team does?
0,0,0,1, flop.r.01 department_of_energy.n.01,Lmao that flop doe ;-;
0,0,0.75,0.25, announce.v.04 playing.n.02 governor.n.02 island.n.02 take.v.27 summer.v.01 one_hundred_ten.s.01 times.n.01 well.r.11,So how about DANNICdj announces he's playing governors island and makes this summer 110 times better pleaseee \ud83d\ude0d\ud83d\ude4f #ComeToNYCDannic
0,0.45,0,0.55, uranium.n.01 neither.s.01 bye.n.01,"_zarstar Nala_XOXO naah not u neither, bye felecias"
0,0,0,1, baby.n.07 receive.v.02 homework.n.01,waouwwaouw suznannah Baby you got homework
0,0,0,1, thumb.n.02,I am a thumb
0,0.7,0,0.3, detriment.n.01,\u201cHeatvsHaters: Floppppppp\u201d hurts doesn't it
0,0.409090909,0.409090909,0.181818182, need.v.03 people.n.03 lend.v.01,I need more snapchat people. Add me \u201ckristianaaaaaa\u201d
0,0,0,1, boron.n.01,AAlkhalide187_ bs aljanah yabu khaldi ybi lha sh'3l \ud83d\udc9c
0,0,0,1, poor_people.n.01,Awwww poor D-Wade. beattheheat #gospurs #nba #nbafinals
0,0,0.625,0.375, decidedly.r.01,sycxo lol I definitely will
0,0.612021858,0.262295082,0.12568306, lupus_erythematosus.n.01 triple.v.02 nautical_mile.n.02 poi.n.01 district_attorney.n.01 desperate.s.06 bravo.n.02,"Gi\u00e0 le triple in transizione mi esaltano, poi QUESTA messa da uno cos\u00ec. Vab\u00e8, cosa gli volete dire? Bravo! (cit.) #khawai #NbaTipo"
0,0,0,1, straightaway.n.01 plane.v.03,Straight off the plane
0,0.56,0,0.44, bald.v.01 touch.n.08 nice.n.01,"\""Taaylorr_W: Ginobli is TOO NICE\""that bald spot is nice"
0,0.617647059,0.205882353,0.176470588, visit.v.01 recently.r.01 seriously.r.01 disappointment.n.01,"Has anyone seen D-wade lately? Seriously, what a disappointment. #NBAFinals"
0,0,0,1, respect.n.01 leonard.n.01,I only respect Kawhi Leonard rt
0,0,0.416666667,0.583333333, tone.v.05 worldly_concern.n.01,It strengthens the world.
0,0,0,1, tactile_property.n.01 like.n.02 large.r.01 byssus.n.01 belong_to.v.01 basketball.n.01 motor_hotel.n.01,Does anyone else feel like large beards don't belong on a basketball court? #Birdman #MIAvsSA #NBAFinals2014
