score,text
0,meanuhbean Okay good! Fuck I was kickin myself in the ass lololol
0,Spurs we can do this!
0,Reince Stop the signature nonsense &amp; organize protests across the country!
0,"\u201ctyleroakley: New York City, I am in you.\u201d\n\nooh, I wanna meet you so bad"
0,Game of Thrones is on. Good bye Twatter until I watch it.
0,sigh
0,40-35 #Spurs
0,Making me get her ice cream \ud83d\ude12
0,OhhCayyy_ what dude? Lmao. I have no juice. I'm checking out the game forever. #RidingSolo #MeMyselfAndI #MissIndependent #IDontNeedAMan \ud83d\ude02\ud83d\ude02
0,Zeleyeuhh__kta good luck
0,You're either single and ready for a Pringle or taken and ready for bacon. Sadly life revolves around food #truestory
0,mollybentley111 wasn't to bad tho
0,I wanna go to this J. Cole concert \ud83d\ude0d\ud83d\ude0d
0,Maguetoup Djinn\u00e8 foko fek day jomal gonn\u00e9 mdrrrr
0,Someone talk to me while I attempt to study
0,"beer, the most essential tool when assembling ikea furniture."
0,The heat are done. They're body language sucks. Two 11-0+ runs for SA.  They aren't confident.
0,I really want to get tf out of this car \ud83d\ude24
0,Back to Woodward next week! \ud83d\ude03\ud83d\ude0e
0,I miss my old frandz
0,I really can't even get the energy to copy my Anatomy final packet \ud83d\ude48 #lazy
0,"Lol that \""foul\"" though...."
0,I wanna do something
0,Dwayne wade looks old! #HeatNation
0,"TyDilla \""fans\""... Lmaoo"
0,"\""King leonard\"""
0,It's sad to see Kris &amp; Bruce not together. #KUWTK
0,Ignore that x at the end of baddd
0,the knowing will always be my fav from house of balloons
0,I fuck with Parker and Ginobli too. Duncan can suck my grandma titties.
0,Go spurs!!! Win the championship!!! #MIAvsSA
0,OMG these stories I'm hearing about lastnight \ud83d\ude33\ud83d\ude37\ud83d\ude48 #drunkmess
0,BuccellatoKatie YOU SNEAKY BITCH! I owe you ten dollars!!!!
0,Dwade's aged 10 years this Finals. He's got bags under his eyes lollll
0,Br(east) coast
0,\ud83d\ude4c HELLO BAY AREA!! That long drive has made my ass hurt so I'm slumped \u270c\ufe0f\ud83d\ude12\ud83d\ude02
0,I feel like I'm coming back !
0,I changed the channel to dumb and dumber when the spurs were down 5. Just changed it back after 5 minutes and they're up 5.
0,Be a nice redemption win from last year
0,"sequoia_cirillo JohnDileo1234 okay, welcome to.the big leagues"
0,Getting balled up by a nigga named Patty
0,Mom is going crazy cuz spurs is originally her team from the getgo; am just cheering cuz I can't stand the heats and their fans.
0,Kawahi for #mvp. #MIAvsSA
0,Spurs moving  this ball like it's a volleyball
0,It irritates me when girls get into a relationship and stop giving a shit about their appearance. I always wanna look good for my man \ud83d\udc81
0,Joannnna_ that's so many moods damn
0,There is one team that looks old and slow in this NBA game. It is not the team in the white sweaters.
0,MsVictoriaOrtiz u guys are comin to my house tomorrow around 6;30 right???
0,Depressing country music for the night.
0,Someone at home came up on my green apple swisher when I was gone. Okay so it's like that. Ima find you motherfucker.
0,Han Solo invents helpful tool for car shoppers: Comparison Ford.
0,Patterson photos are the worst . heyyitssunshine
0,Jengregory99 don't worry they let me write the final so this information is quite accurate
0,Bucket Hat=Nets Bucket hat
0,Day of reflection and gratitude for life's moments. Happy Fathers Day to my Dad and all the fathers out there #HappyFathersDay
0,"Callme_Cherry_ talking bout stories girllll, you were maccinnnn it LOL \ud83d\ude48"
0,smh
0,"Too much on Lebron, he can't carry Miami all by himself. Teammates suck right now. #NBAFinals"
0,Emotional bull in a china shop
0,\ud83d\udca6\ud83d\udd25 #NBAFinals2014 mutesmith1
0,"By thevway i tryed to say id be there, waiting for"
0,JEbs12007 budkeamanda bammimohit Hollycarrrr goaliechic999 so do i kill myself now or later? \ud83d\ude36\ud83d\udd2b
0,MoneyMakinCO_ 4sho thanx bra
0,Well..\ud83d\ude10
0,"Definitely not prepared for all the \""last day of high school\"" selfies"
0,Everyone loves to lagg on me or wtf
0,What is this traffic \ud83d\ude29
0,AmazinqNette lmao
0,Sof deadass looks like a teletubbie
0,"Omg im watchin the mmvas, im nervious as fuck #MileyForMMVA"
0,Going4theKO lmao yeaaa yeaaa
0,"coachamyvachon Agree, but somebody on #Heat needs to score?"
0,I'm a bandwagon spurs fan right now. Idc what
0,CalogeroBruce he's not greatness. He's a two time champ and 4 time MVP.. What about him? Greatness is top 5 to me
0,Gonna live tweet high\ud83d\ude1d
0,PapiJoJoe Hey stranger!
0,TheBengalThing that's when the nba was the NBA!
0,I wanna watch the spurs game \ud83d\ude2b but me toca la esplicacion
0,AnthonyLSolomon Smooooth_life Young_kvng I don't got her number
0,Fuck man I hate slow people.
0,MelBombz I love em :)
0,I miss hanging with EKilmer in the summer time. Party all night sleep all day. \ud83c\udf3b\ud83d\udc97
0,#GoHear
0,10h shift \ud83d\ude34
0,always gotta fucking say something \ud83d\ude4e
0,I personally believe that the spurs deserve this championship !!. \ud83d\udc4f\ud83d\udc4c
0,Hoy estoy triste.
0,ThisIsMyCourt you weren't invited
0,"Ya so I'm extending the pinnie money &amp;forms until the chem final, I'm not in any AP tests &amp; we can make a plan to meet up but no later than"
0,"When someone says they care and genuinely mean it, it's the best feeling"
0,Dont understand how a team like this just falls about everytime the going gets tough
0,"elie_rojas lol i did.. you said \""don't doubt it just drink it\"" lmao"
0,BarMitzvahKid Norhing falling for heats
0,Twon_Turner bitch u copied me!! I bought mine before u. So u copied!!!\ud83d\ude02
0,The spurs gonna fuck around and be a team you have to unlock in 2k
0,I burned the hell out of my stomach and legs today damn
0,_OpheliaBlack therealroseanne it was.
0,All the Udon. #JapaneseNoodles
0,vmomma69 txt me ASAP
0,He's not funny to me either #Teamchapelle&amp;Katt RT \u201cUncle_chuloo: Kevin Hart jokes is really for women. That nigga ain't that funny to me \ud83d\ude34\u201d
0,"bruh, Jullisa hella proved she's bae with that picture she send me\u2026 my gaaawd \ud83d\ude29\ud83d\ude4c\u2764\ufe0f\ud83d\udc45\ud83d\udca6"
0,Just laid down in bed and a picture frame hanging on my wall fell down right onto my nose
0,I really wanna go to Downey park this summer \ud83d\ude14
0,"\""Life is too short for shitty sex and bad relationships So go find someone who fucks you right and treats you how you deserve to be treated\"""
0,KlaudNicaj LMFAO IHY
0,Passed a company called Cal-West Rain. Offering irrigation and pipeline services. Rain we make ... #endangeredriver
0,mmmm\ud83d\udc45
0,Wow
0,mezzotintlabel Any news on that Polaris vinyl?
0,Gonoblliiiiiiik
0,Woooooooooo
0,HomeTown buffet it is \ud83d\ude0f
0,NativeNigggaaa  yo im tryna call you! nigga answer!
0,I hate having am ear infection\ud83d\ude29
0,"Drunk on you, and high on summertime"
0,Alright the heat just turned on the off switch playing like shit now?
0,Is it possible to be allergic to air for only about forever
0,AnoudVII Bashmaila the past is the now. Amz7 mdre it doesnt make sense\ud83d\ude02
0,MANU IS COLDD!!
0,Damn
0,MANNNNNUUUUUUUU
0,GINOBILI
0,GINOBLI
0,Omgggggg
0,My hearts big but it's damaged.
0,GINOBLIIIIII
0,But I am not capable of driving so pick me up... Yeah? Yeahhh
0,Timesify app. Takes your favorite articles from TMZ and The Onion and makes them look as of they were from The New York Times. See? Worse.
0,Pops \ud83c\udf7b\ud83c\udf79\ud83d\udc6c\ud83d\udc6d\ud83d\udc6b\ud83d\udc6b\ud83d\udc6d
0,dannolan jacksonh codereviewapp no no no private repos and quotas
0,So MeriBrown1 is 40+ and doesn't work other than this SW Closet thing? People work and go to school #sisterwives
0,I have to work from 7:45 am until 9:00 pm tomorrow.... \ud83d\ude26\ud83d\ude31\ud83d\ude32
0,WOW
0,cmrusso24 It's because the Yankees suck. I feel the same way
0,jerry is now upset i didn't insta. every day is father's day for that guy on social media god damn
0,Wtf Manu
0,morganbaileyy16 JonOlivesss Idek I wasn't there hahaha
0,Bosh play like a fucking center you bum
0,Ginobli !!!!!!!!
0,Bosh got destroyed
0,Oh at Kim kardashian dancing in #LIKEABOY
0,\ud83c\udf3f\ud83c\udf39\ud83c\udf3b - you cool peoples
0,Omg Manu
0,AHHHHHHHHH
0,Ginobli whaaaaaat lmao turnuhhhh
0,MANUUUUUUUUU!!!!!!!
0,My god
0,GINOBLI?!
0,my mom just yelled upstairs that 21 Jump Street was on and it was the best part. I come down to Dave Franco on the screen. I taught her well
0,Manuuuu
0,\ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33
0,"jake_freeman46 she's like proud of it too lmao, such a hoe bag \ud83d\ude02"
0,MANNUUUUU
0,Damn heats gone cold.
0,MANU JUST SHIT ON EM!!
0,"JKCompletesIt Been watching your show lately, it's so much fun :-D keep up the good work guys, you kick ass."
0,WOOOOOOOOWWWWWWWW GODDAAAMNNNNNNNNNNNN
0,Shit over blood
0,Nooooooo hahaha
0,Davila need to hurry up with this shower mission man
0,AHHHH BITCH
0,MANUUUUUUU
0,WHITE BOYS CAN JUMP
0,Manuuu omgggg
0,GINOBILIIIIIIIII!!!!
0,OMFG!!!!!!!!!!!
0,Whaaaaatttt
0,GINOBILI!!!!!!
0,Ok Bosch
0,Lebron fans irritate me
0,GINOBLI!!!!!
0,I love city late nights \ud83c\udf03
0,AAAYAANWNWJ
0,Ommggggg
0,Thinking of you.... Pacers beattheheat #gospurs #nba #nbafinals
0,i hate people that text me non stop when i don't answer
0,Manu?!!???!!!
0,Dang!!  Nice dunk
0,Smh
0,MANU GINOBLI BABY
0,Oh shit he just threw down hard
0,#thingshoesdo
0,#GoHeat
0,This is who I am. \ud83d\ude0b
0,Wait what
0,irondavy I didn't get it at first but now I'm obsessed with it.
0,Woah
0,That's it Spurs got it! #SpursNation #KwahiLeonard
0,Game of thrones finale. At this point the characters are probably gonna come through the screen and kill me because what else is left to do
0,OHHH MY GOD
0,OH MY LORD MANU
0,Working in the garage when I get a phone call from sarahgoupill saying she has a surprise for me. #andersonsicecream #BestGirlFriendAward
0,14 cops cars. One house. The boys play no games holy shit
0,MANU? \ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33
0,MANU
0,Ginnoooobbbbliiiiii
0,The spurs are too good
0,Sometimes there is just no reprieve
0,Sssssss
0,Time to get bombed and blow through a 30
0,Ladyhazardxo heat need to turn the heat play some d heat nation
0,Omfg!!! Manu
0,Ginobli bangin on you? Game's over.
0,Boooooyah!!!!!!!!!
0,GINOBLIIII
0,GINOBILI!!!!!!!
0,MANUUUUUU
0,I am annoyed \ud83d\ude12
0,ThatMadonnaGirl ok thanks !
0,My birthday is in 4 days and I took 4 days off and I only have two days planned with stuff to do \ud83d\ude12
0,HOLY GINOBILI
0,Was that u manu?
0,MANU WITH THE DUNK!!!
0,AHHH!!!!
0,GINOOOOOOBILII!!!!!!!
0,Spurs are on fireeee \ud83d\udd25\ud83d\udd25\ud83d\udd25
0,OHH MY GOD GINOBLIIIIIIIII!!!! Holy shit
0,OH MANU HAVE MY CHILDREN
0,On my way back to LA \ud83d\ude8d\ud83d\ude0e
0,MANUUUUUUUUU
0,Lmao yo I'm done
0,Same
0,In ur face babe!!! \ud83d\ude29
0,ashmullin you're such a bad ass! You win!
0,God damn!!!
0,GINOBILI !!!
0,MANU WHATS GOOD
0,CurseAcademy coming in for a game 3 #LC14
0,You see you can't trust these scores. I knew the Spurs had it. #itsova
0,Genobili slam dunk
0,MANUUUUUU
0,Happy Fathers Day to my daddy \u2764\ufe0f
0,Omggggg
0,Hello Manu!
0,Bosh so weak
0,Wtfffffff
0,GIIINOBLIII
0,It's Game of Thrones time #SeasonFinale #hbogotooktoolong #postthevideoalready
0,Gino\ud83d\ude33
0,Ginobli \ud83d\ude02
0,saw the bostoncrusaders uniforms in person today at bunker hill. let's just say I fangirled a little \ud83d\ude4f\ud83d\ude2d\ud83d\udc95
0,HOLY SHIT
0,Ginobliiiiiiiiiiiiiiiiiiii throws phone
0,Ginobli lol
0,GINOBLI !!!!!!!!!!! WOW!!!
0,WHITE MEN CAN JUMP
0,bruhh watch the game. \u201cKewonb_: I heard in will smith first movie he got raped smh .\u201d
0,Man spurs got this game
0,GINOBLI OBLI OBLI
0,LEBRON TAKE OVER TIME
0,CodyExum17 we said we were taking over the world first....and THEN changing it. #comeon
0,Smooooth_life AnthonyLSolomon Young_kvng oh word anyone can come ?
0,god damn !!!!!!
0,Feeling a million times better after smoking a blunt #Sunday \ud83d\ude07\ud83d\ude4f
0,Ew
0,Oh my
0,MANU
0,MANU!!!
0,Yikes Miami
0,Ginobliiiiiiiiii!!!!!
0,GINOBILI !!!!!!!!!!!!!!!!\ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udd25\ud83d\udd25
0,crazy. kawhi is gonna win finals MVP
0,STOP PASSING THE FUCKING BALL LEBRON !!!
0,Game over. Pack it up. Good game
0,GINOBLI!!!!!!!!!!!!
0,MANU!!!! Wowzers in me trousers it's a home run!!!!!!
0,MANU!
0,MANU TAKE FLIGHT!!!
0,No he didn't\ud83d\ude33\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31
0,Heats missing every shot lmao
0,God damn GINOBLI!!!
0,Pero Bosh se lo sigue creyendo que mete de tres.
0,MANUUU
0,NO HE DID NOT
0,Did ginobli just dunk on the entire team?
0,\ud83d\ude1b\ud83d\ude1b\ud83d\ude1b\ud83d\ude1b\ud83d\ude1b
0,Finally home! Had a great weekend in SLO. Went wine tasting for the first time and tore up the downtown area
0,#Spurs better win this game #NBA
0,I absolutely love taking care of people &amp; spoiling them
0,Nvm Ginobli is a baller after that dunk
0,GINOBLI WTF
0,MANU GINOBILI
0,SONNNN I JUST CRIEDDDDD
0,Oh shit! Ginobli?
0,SNAPCHAT ME ENTERTAINING THINGS\n\nTHE AIRPORT IS 10\/10 BORING
0,I'm probably the hardest girl ever to please. Like I feel bad for anyone that puts up with me
0,Que donkeooooo!!!!
0,MiamiHEAT  #alldone
0,I'm done
0,GeeeeeeNoooooooBleeeeeeeeee
0,#VintageManu
0,LTDykman it's futile tho bro hahah Did u just see that poster!?
0,Bosh just got bashed on!!!!!!!
0,"AliciaAlarcon Hay cosas peores... algo se aprende con esa serie, ie como defenderse en la Cd. de Mexico ? saludos desde San Francisco"
0,WesstAimee hot link
0,Wow \ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33\ud83d\ude33
0,Ohhh shit! \ud83d\ude2b
0,AHHHHHHHHHHH BODY TO BODY!!!!
0,GOD DAMN
0,No way ginobli!!
0,Bosh caught the body.
0,\ud83d\ude40\ud83d\ude40\ud83d\ude40\ud83d\ude40\ud83d\ude40 dunked on
0,OMG MANU STOP IT!!!!
0,OH HEY MANU!!??
0,Omg get out of the way Bosh lol
0,JacobWhitesides OUT??
0,Ppl who purposely try to get under your skin &lt;
0,BonnieBitchh me too
0,Ginobili with the poster \ud83d\udc4f\ud83d\udc4f!!!
0,GINOOOBBBIIIILLLIIIIIIIIIIIIIIII
0,LEFTYYYYYY #MANU
0,Wow. He violated.
0,\u201cAdorableWords: #IfWeDate my family is your family they'll treat you probably better than me tbh\u201d facts \ud83d\ude2d
0,Brycen and bernie are relaxing and watching frozen
0,OHHHHHHHHHHHHHHHH
0,That was a mean dunk Manu
0,State fair \ud83d\ude0d\ud83d\udc9a
0,\ud83d\ude40\ud83d\ude29\ud83d\ude4c
0,\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31 what did I just witness
0,Damn why you taking 3s?
0,The BOUNCEEEEEEE
0,Bonus? What bonus? #MIAvsSA #NBAFinals2014
0,GGGGIINNNNNNNNNOOBBLIIII!!!!
0,dacosta_nina smile bby\u263a\ufe0f\ud83d\udc97
0,Manu with the facial!
0,I'm in lesbians with you... #scottpilgram
0,MAAAANUUU!!!!!
0,This maybe over for Miami.... Wade looks defeated
0,nick_klumack hahahah \ud83d\ude02\ud83d\ude02\ud83d\ude02
0,Holy Ginobli
0,"OH MY GI\""NOSE\""BLI"
0,OMG GINOBILI
0,BOY LEBRON LOOKS EXHAUSTED.
0,"\u201cMlNDFACTS: \u201cDon\u2019t tell me the sky is the limit, When there are Footprints on the Moon\u201d #Praise"
0,GINOBLI!!!!!!!!!
0,Omg!!!!!!!!! I wasn't gonna tweet the whole game but I had tooo. Omfg!!!!!! Lmfaooooo
0,BAHAJAHAJAKAKWKWKEMRNRNNRHRJRRB SPURS!!! LETS FUCKING GOOOOO
0,14-0 run
0,Manu!!!!!!
0,No thats the game 5-0 son
0,OMG MANU. LEGEND
0,That dunk
0,"Miami fans , GO TO SLEEP!! The slam by Manu OMG!!!!"
0,Ginobili not even like that \ud83d\ude2e
0,MANU with the jam!!!!!!!
0,malik0cole lmfaoo. I would hate to have class with him.
0,Emmanuel Ginobli is a beast
0,FACIAL AF!!!!!!!
0,OMG GINOBLI!!!
0,#TheFinals
0,As much as I wanna hang out and do summer stuff responsibility comes first.
0,MANUUUU
0,Yo he's like 40
0,Ion but I think the spurs taking this W tonight
0,Manu came to play
0,Season finale of GOT!!!
0,GINOBLI
0,"Next Tuesday! Also it doesn't have to be cash it can be a check, message me any questions \ud83d\ude0a"
0,Ima be Liam Neeson 'Taken' in this household I'm not playin
0,Okay Manu
0,Ohhhhhhh ginobli wilin!!
0,No fuckin way
0,CMarko32 That was nuts!!!!!
0,GINOBILI
0,Was that 25 year old ginobli!?
0,Damn no reply he slammed that shit
